 ,Frame,Label,X,Y,Area,Area Conv. Hull,Peri.,Peri. Conv. Hull,Feret,Min. Feret,Maximum inscriped circle diameter,Area equivalent circle diameter,Long Side Length MBR,Short Side Length MBR,Aspect Ratio,Area/Peri.,Circ.,Elong.,Convexity,Solidity,Num. of Holes,Thinnes Rt.,Contour Temp.,Orientation,Fract. Dim.,Fract. Dim. Goodness
419,1,419,2212.311,978.160,7216.463,7428.712,303.054,305.711,111.943,81.329,82.413,95.856,106.860,80.801,1.323,23.812,12.727,0.519,1,0.971,0,0.987,0.128,42.731,1.544,0.992
420,1,420,3712.753,1001.548,15086.652,15468.700,440.373,446.171,152.214,128.629,127.807,138.596,134.317,128.006,1.049,34.259,12.854,0.194,1,0.975,0,0.978,0.138,142.651,1.735,0.998
421,1,421,4806.641,975.250,6460.857,6622.166,287.145,290.560,108.437,71.256,73.018,90.699,107.454,70.172,1.531,22.500,12.762,0.586,1,0.976,0,0.985,0.135,125.520,1.566,0.991
422,1,422,5874.560,1005.132,20053.276,20384.384,501.061,505.810,180.676,143.338,144.282,159.789,163.170,151.515,1.077,40.022,12.520,0.448,1,0.984,0,1.000,0.130,32.100,1.831,0.999
423,1,423,2103.863,979.138,8863.514,9033.313,329.056,334.004,115.268,96.154,99.068,106.233,110.723,96.154,1.152,26.936,12.216,0.363,1,0.981,0,1.000,0.142,168.331,1.569,0.992
424,1,424,2533.801,974.482,4873.235,5043.034,252.296,254.836,96.858,61.189,62.764,78.771,93.966,61.810,1.520,19.316,13.062,0.609,1,0.966,0,0.962,0.131,94.059,1.482,0.979
425,1,425,582.139,951.114,1332.923,1366.883,122.576,125.693,45.514,35.026,36.856,41.196,37.879,37.879,1.000,10.874,11.272,0.469,1,0.975,0,1.000,0.159,131.580,1.207,0.863
426,1,426,4475.993,1000.307,12743.424,13278.291,417.448,418.546,151.122,107.809,108.867,127.379,140.949,108.437,1.300,30.527,13.675,0.456,1,0.960,0,0.919,0.104,99.284,1.687,0.996
427,1,427,4728.141,964.240,2699.806,2801.685,182.098,185.705,66.444,48.951,49.448,58.630,64.696,50.130,1.291,14.826,12.282,0.484,1,0.964,0,1.000,0.150,49.588,1.386,0.954
428,1,428,2671.319,984.702,5959.949,6562.736,311.154,310.056,127.807,69.106,65.153,87.112,116.112,70.955,1.636,19.154,16.245,0.653,0.996,0.908,0,0.774,0.109,57.925,1.498,0.991
429,1,429,700.200,997.929,11767.079,12624.565,427.914,430.247,173.117,94.696,91.215,122.402,164.672,93.286,1.765,27.499,15.561,0.660,1,0.932,0,0.808,0.117,3.643,1.668,0.997
430,1,430,3299.325,977.230,2572.457,2657.356,174.289,178.409,60.841,52.448,52.448,57.231,58.275,52.448,1.111,14.760,11.808,0.253,1,0.968,0,1.000,0.156,70.651,1.371,0.956
431,1,431,3351.907,988.480,3387.492,3523.332,212.960,215.321,82.927,52.213,52.123,65.674,73.770,49.875,1.479,15.907,13.388,0.583,1,0.961,0,0.939,0.133,95.973,1.465,0.966
432,1,432,4262.786,998.193,6341.997,6520.286,291.340,296.459,117.998,72.844,73.018,89.860,108.163,75.981,1.424,21.768,13.384,0.611,1,0.973,0,0.939,0.146,103.596,1.562,0.992
433,1,433,5563.556,970.435,1265.003,1349.903,127.145,127.788,45.234,32.903,33.980,40.133,44.381,32.577,1.362,9.949,12.779,0.485,1,0.937,0,0.983,0.116,77.118,1.205,0.863
434,1,434,4565.193,982.148,3548.802,3608.231,212.296,217.093,81.637,58.275,58.275,67.220,69.930,58.275,1.200,16.716,12.700,0.521,1,0.984,0,0.989,0.155,153.390,1.470,0.962
435,1,435,2461.303,1038.768,12420.806,12828.324,420.478,423.269,164.672,110.858,106.342,125.756,126.068,123.654,1.020,29.540,14.234,0.523,1,0.968,0,0.883,0.121,81.972,1.674,0.997
436,1,436,5185.389,1039.843,22685.163,23075.701,544.301,545.311,191.156,159.202,152.520,169.952,177.739,163.170,1.089,41.678,13.060,0.396,1,0.983,0,0.962,0.099,150.512,1.871,1.000
437,1,437,217.237,992.423,5543.941,5722.230,264.674,267.749,97.251,68.549,69.930,84.016,96.110,69.259,1.388,20.946,12.636,0.556,1,0.969,0,0.995,0.135,171.723,1.520,0.991
438,1,438,1610.599,992.454,5085.484,5374.142,269.534,271.489,109.373,66.341,66.444,80.468,101.355,65.478,1.548,18.868,14.285,0.605,1,0.946,0,0.880,0.123,144.010,1.585,0.965
439,1,439,4119.535,1013.082,12174.597,12505.705,398.298,403.243,144.664,117.019,110.723,124.504,128.734,116.877,1.101,30.567,13.031,0.385,1,0.974,0,0.964,0.136,143.212,1.685,0.996
440,1,440,5647.088,1056.509,22523.853,22880.432,549.161,553.580,207.777,145.688,146.153,169.347,192.506,145.950,1.319,41.015,13.389,0.513,1,0.984,0,0.939,0.126,107.171,1.679,0.997
441,1,441,5343.881,1010.483,9457.811,9704.020,346.585,351.731,127.041,99.258,99.068,109.736,110.723,101.981,1.086,27.289,12.701,0.433,1,0.975,0,0.989,0.141,148.774,1.592,0.990
442,1,442,4021.154,1006.865,5255.283,5442.062,259.441,261.617,91.029,68.549,69.930,81.800,86.926,69.259,1.255,20.256,12.808,0.447,1,0.966,0,0.981,0.127,105.980,1.596,0.965
443,1,443,3422.150,1009.154,6469.347,6588.206,297.156,301.289,105.057,81.585,73.713,90.758,99.068,81.585,1.214,21.771,13.649,0.477,1,0.982,0,0.921,0.140,88.869,1.561,0.988
444,1,444,305.958,1015.636,5705.250,5858.070,264.965,270.078,95.578,77.469,77.749,85.230,81.585,78.671,1.037,21.532,12.306,0.375,1,0.974,0,1.000,0.149,53.184,1.621,0.965
445,1,445,875.817,1043.233,12616.075,12955.673,413.042,418.195,154.099,99.033,96.989,126.741,148.716,98.595,1.508,30.544,13.523,0.576,1,0.974,0,0.929,0.137,146.299,1.683,0.998
446,1,446,3955.232,1013.743,3710.111,3990.279,236.387,238.228,83.437,65.722,57.394,68.730,81.272,66.444,1.223,15.695,15.061,0.353,1,0.930,0,0.834,0.125,145.661,1.488,0.967
447,1,447,1481.688,1002.366,1986.650,2071.549,157.716,160.674,60.069,41.463,41.207,50.294,53.569,47.432,1.129,12.596,12.521,0.536,1,0.959,0,1.000,0.148,165.480,1.305,0.934
448,1,448,4337.396,1040.506,7785.290,8023.008,322.203,326.318,126.068,87.306,86.042,99.562,110.723,87.413,1.267,24.163,13.335,0.541,1,0.970,0,0.942,0.137,115.059,1.629,0.991
449,1,449,406.771,1053.516,11843.489,12191.577,395.723,398.365,140.647,113.636,106.979,122.799,126.639,117.457,1.078,29.929,13.222,0.407,1,0.971,0,0.950,0.122,85.800,1.664,0.995
450,1,450,1989.353,1027.019,9576.670,9814.389,353.438,357.459,137.318,90.326,92.141,110.424,131.119,90.326,1.452,27.096,13.044,0.581,1,0.976,0,0.963,0.134,167.282,1.704,0.990
451,1,451,3029.934,1075.999,21165.460,21606.938,533.333,537.475,198.862,130.424,128.337,164.161,196.003,132.119,1.484,39.685,13.439,0.575,1,0.980,0,0.935,0.125,138.038,1.852,0.999
452,1,452,4674.785,1023.642,6902.334,7080.623,295.909,297.712,106.062,81.621,82.824,93.746,105.581,80.590,1.310,23.326,12.686,0.482,1,0.975,0,0.991,0.120,148.062,1.588,0.990
453,1,453,2273.614,1007.179,1706.481,1757.421,141.434,143.968,50.130,42.745,40.793,46.613,43.706,43.706,1.000,12.066,11.722,0.352,1,0.971,0,1.000,0.147,43.516,1.274,0.857
454,1,454,527.370,1037.419,9525.731,9899.289,356.970,361.347,131.119,100.693,93.422,110.130,110.723,104.895,1.056,26.685,13.377,0.412,1,0.962,0,0.939,0.136,153.826,1.599,0.992
455,1,455,4944.636,1037.367,10901.104,11138.822,386.958,390.261,154.841,93.442,93.240,117.812,151.122,94.551,1.598,28.171,13.736,0.633,1,0.979,0,0.915,0.127,20.682,1.673,0.999
456,1,456,1017.094,1046.886,7598.511,7776.800,313.438,318.461,112.435,94.775,86.042,98.360,99.068,96.154,1.030,24.242,12.929,0.348,1,0.977,0,0.972,0.144,64.593,1.572,0.990
457,1,457,5554.648,1008.917,933.895,993.325,106.958,108.922,39.631,28.987,29.138,34.483,32.051,32.051,1.000,8.731,12.250,0.462,1,0.940,0,1.000,0.148,149.626,1.070,0.768
458,1,458,3533.053,1050.746,14280.106,14526.315,440.583,443.876,164.827,107.805,107.137,134.841,163.092,107.809,1.513,32.412,13.593,0.586,1,0.983,0,0.924,0.124,170.634,1.724,0.998
459,1,459,1845.411,1039.825,4728.906,4864.745,241.911,244.599,86.485,70.366,67.960,77.595,75.758,73.077,1.037,19.548,12.375,0.396,1,0.972,0,1.000,0.133,51.430,1.562,0.966
460,1,460,1458.937,1037.680,2224.368,2351.718,172.005,175.465,62.764,43.286,40.793,53.218,62.764,40.584,1.547,12.932,13.301,0.555,1,0.946,0,0.945,0.151,158.819,1.319,0.953
461,1,461,4216.018,1051.647,4516.657,4618.536,235.431,240.389,83.335,64.962,65.931,75.834,82.516,63.904,1.291,19.185,12.272,0.446,1,0.978,0,1.000,0.152,131.334,1.547,0.966
462,1,462,1568.195,1069.395,5391.122,5552.431,263.718,267.895,99.751,69.930,70.172,82.850,99.068,69.930,1.417,20.443,12.900,0.519,1,0.971,0,0.974,0.143,94.404,1.513,0.991
463,1,463,4594.357,1059.307,7318.342,7564.551,321.247,324.244,125.799,77.546,78.401,96.530,122.378,78.671,1.556,22.781,14.102,0.595,1,0.967,0,0.891,0.129,167.418,1.607,0.993
464,1,464,641.097,1099.124,14475.375,14721.584,433.438,440.474,167.788,114.006,116.112,135.759,157.343,116.550,1.350,33.397,12.979,0.572,1,0.983,0,0.968,0.144,112.625,1.721,0.998
465,1,465,1133.782,1097.326,17030.852,17302.530,474.476,479.372,179.521,115.379,116.550,147.256,177.189,115.379,1.536,35.894,13.219,0.593,1,0.984,0,0.951,0.132,39.125,1.783,0.999
466,1,466,2187.736,1099.224,15876.218,16224.306,475.058,475.932,194.764,109.198,109.953,142.177,185.590,110.952,1.673,33.420,14.215,0.668,1,0.979,0,0.884,0.099,37.277,1.755,0.999
467,1,467,2114.461,1055.347,3047.894,3073.364,193.438,200.352,73.540,52.448,53.727,62.295,64.103,52.448,1.222,15.756,12.277,0.477,1,0.992,0,1.000,0.172,23.804,1.420,0.947
468,1,468,3854.682,1074.799,3455.412,3582.761,210.385,213.234,77.146,58.275,57.394,66.329,70.414,62.561,1.126,16.424,12.809,0.463,1,0.964,0,0.981,0.139,83.362,1.463,0.966
469,1,469,3941.306,1078.745,7250.422,7479.651,312.774,313.798,113.786,77.398,75.758,96.081,105.299,77.749,1.354,23.181,13.493,0.547,1,0.969,0,0.931,0.108,156.897,1.605,0.990
470,1,470,206.833,1106.180,13583.930,14441.415,450.385,445.462,160.256,109.198,110.723,131.513,158.980,107.454,1.480,30.161,14.933,0.508,0.989,0.941,0,0.842,0.133,126.078,1.699,0.997
471,1,471,1731.915,1110.651,15901.688,16198.836,472.483,475.810,186.207,105.549,106.979,142.291,186.344,106.860,1.744,33.656,14.039,0.655,1,0.982,0,0.895,0.123,26.084,1.762,0.999
472,1,472,2361.468,1093.384,5603.371,5781.660,269.907,271.007,100.133,66.457,67.960,84.466,97.730,67.772,1.442,20.760,13.001,0.566,1,0.969,0,0.967,0.112,66.741,1.528,0.991
473,1,473,1498.383,1071.184,1799.871,1833.831,144.382,147.541,51.632,41.207,42.023,47.871,45.607,43.021,1.060,12.466,11.582,0.384,1,0.981,0,1.000,0.154,61.376,1.268,0.934
474,1,474,58.319,1119.877,11716.139,11970.838,397.634,399.811,148.858,106.852,104.895,122.137,131.119,113.636,1.154,29.465,13.495,0.503,1,0.979,0,0.931,0.117,117.728,1.673,0.993
475,1,475,5524.994,1071.106,1239.534,1256.513,119.336,122.064,44.093,32.051,34.965,39.727,43.706,32.051,1.364,10.387,11.489,0.492,1,0.986,0,1.000,0.155,91.658,1.161,0.845
476,1,476,735.382,1090.851,3676.151,3795.010,209.720,213.183,73.540,63.462,64.103,68.415,67.016,64.103,1.045,17.529,11.964,0.311,1,0.969,0,1.000,0.145,137.448,1.483,0.947
477,1,477,2654.693,1083.298,1867.790,1935.710,155.431,157.619,61.466,39.146,41.207,48.766,48.843,46.070,1.060,12.017,12.934,0.571,1,0.965,0,0.972,0.140,145.905,1.294,0.935
478,1,478,3328.724,1120.355,10306.807,10519.056,356.014,359.807,122.966,104.461,105.057,114.556,111.677,105.299,1.061,28.951,12.297,0.294,1,0.980,0,1.000,0.132,31.681,1.614,0.994
479,1,479,4984.349,1141.899,20808.882,21216.400,522.494,527.070,184.581,141.338,141.789,162.772,180.653,142.774,1.265,39.826,13.119,0.487,1,0.981,0,0.958,0.128,3.047,1.843,1.000
480,1,480,4409.513,1100.641,1553.662,1621.582,136.573,138.367,51.632,36.486,36.856,44.477,52.123,36.509,1.428,11.376,12.005,0.527,1,0.958,0,1.000,0.138,70.211,1.231,0.940
481,1,481,5801.042,1152.295,16037.527,16648.804,471.154,472.262,160.917,137.975,127.275,142.897,148.601,138.150,1.076,34.039,13.842,0.203,1,0.963,0,0.908,0.103,52.258,1.752,0.998
482,1,482,1921.326,1159.359,20070.256,20605.123,532.669,537.982,206.527,141.473,140.103,159.857,175.310,150.419,1.165,37.679,14.137,0.506,1,0.974,0,0.889,0.131,20.045,1.642,0.996
483,1,483,5482.159,1136.370,5790.150,6265.588,280.000,281.119,96.110,78.590,73.713,85.862,89.191,78.725,1.133,20.679,13.540,0.386,1,0.924,0,0.928,0.112,39.480,1.533,0.992
484,1,484,1359.073,1136.922,11639.730,12395.336,411.923,412.562,157.935,98.058,96.110,121.738,145.950,99.239,1.471,28.257,14.578,0.607,1,0.939,0,0.862,0.097,166.345,1.657,0.996
485,1,485,3720.227,1123.455,6231.628,6435.387,285.816,287.356,106.979,75.556,75.758,89.075,105.299,77.749,1.354,21.803,13.109,0.536,1,0.968,0,0.959,0.117,159.186,1.554,0.989
486,1,486,4684.752,1109.036,1714.971,1748.931,151.818,155.966,63.034,37.879,37.314,46.729,52.448,37.879,1.385,11.296,13.440,0.587,1,0.981,0,0.935,0.161,63.746,1.246,0.922
487,1,487,299.660,1140.518,5603.371,5841.090,271.818,274.827,95.267,74.833,75.758,84.466,93.286,75.981,1.228,20.614,13.186,0.402,1,0.959,0,0.953,0.133,100.029,1.534,0.989
488,1,488,2512.307,1149.638,9848.349,10069.088,355.058,358.496,134.159,98.592,99.068,111.979,113.786,104.611,1.088,27.737,12.801,0.483,1,0.978,0,0.982,0.130,51.873,1.652,0.996
489,1,489,3186.340,1156.620,15468.700,15765.848,443.823,447.624,153.851,125.312,122.516,140.340,150.193,123.483,1.216,34.853,12.734,0.413,1,0.981,0,0.987,0.127,155.280,1.747,0.999
490,1,490,5313.136,1131.057,4686.456,4796.825,237.051,240.770,81.272,72.112,73.018,77.246,78.293,74.172,1.056,19.770,11.991,0.307,1,0.977,0,1.000,0.143,32.764,1.559,0.966
491,1,491,4070.038,1140.809,11028.453,11249.192,388.205,393.689,153.298,87.413,90.467,118.498,151.515,87.413,1.733,28.409,13.665,0.658,1,0.980,0,0.920,0.140,174.964,1.736,0.994
492,1,492,4619.127,1173.839,14483.865,14831.953,437.343,441.103,160.495,109.296,108.398,135.799,160.468,109.528,1.465,33.118,13.206,0.581,1,0.977,0,0.952,0.127,110.463,1.726,0.998
493,1,493,1235.882,1163.065,8048.478,8269.217,329.056,330.448,127.208,76.881,77.749,101.231,126.404,78.184,1.617,24.459,13.453,0.625,1,0.973,0,0.934,0.113,67.410,1.642,0.992
494,1,494,2784.738,1203.357,13847.118,14135.777,459.068,464.498,193.101,87.413,93.240,132.781,192.308,87.413,2.200,30.164,15.219,0.743,1,0.980,0,0.826,0.135,87.493,1.627,0.982
495,1,495,2873.141,1183.750,10748.284,11257.682,400.583,404.379,153.298,99.068,93.240,116.984,151.515,99.068,1.529,26.832,14.930,0.563,1,0.955,0,0.842,0.130,96.583,1.639,0.991
496,1,496,470.572,1132.790,1697.991,1791.381,148.287,150.928,55.285,42.745,37.314,46.497,46.070,43.706,1.054,11.451,12.950,0.486,1,0.948,0,0.970,0.147,68.189,1.267,0.937
497,1,497,3855.163,1138.141,3964.809,4058.199,233.147,238.110,99.068,52.520,52.123,71.050,94.775,53.569,1.769,17.006,13.710,0.697,1,0.977,0,0.917,0.153,152.151,1.509,0.964
498,1,498,3496.916,1192.380,12344.396,13337.721,429.615,429.023,152.520,125.168,105.541,125.369,125.832,125.832,1.000,28.734,14.952,0.382,0.999,0.926,0,0.840,0.095,87.394,1.683,0.998
499,1,499,4324.698,1250.906,44648.679,45217.506,762.867,767.932,289.812,202.815,203.963,238.429,264.639,212.124,1.248,58.527,13.034,0.542,1,0.987,0,0.964,0.121,94.804,1.688,0.994
500,1,500,2649.604,1224.904,22727.612,23177.580,568.683,574.908,228.781,128.205,128.734,170.111,227.273,128.205,1.773,39.965,14.229,0.650,1,0.981,0,0.883,0.133,92.417,1.693,0.996
501,1,501,525.487,1165.471,5416.592,5577.901,264.009,265.811,98.595,72.482,72.082,83.046,85.696,73.713,1.163,20.517,12.868,0.448,1,0.971,0,0.977,0.122,131.788,1.606,0.965
502,1,502,834.344,1170.230,10705.835,11028.453,373.252,376.293,133.461,104.895,104.895,116.752,122.378,104.895,1.167,28.683,13.013,0.418,1,0.971,0,0.966,0.126,23.302,1.678,0.997
503,1,503,2264.877,1150.616,2572.457,2716.786,190.862,189.843,70.955,49.296,46.620,57.231,67.016,49.534,1.353,13.478,14.161,0.581,0.995,0.947,0,0.887,0.117,106.481,1.353,0.951
504,1,504,1536.783,1175.270,6409.917,6605.186,284.196,285.681,101.355,79.953,80.958,90.340,98.595,80.009,1.232,22.555,12.600,0.449,1,0.970,0,0.997,0.117,65.360,1.561,0.991
505,1,505,2318.155,1179.865,5374.142,5569.411,272.774,276.700,109.683,61.189,64.103,82.720,105.259,61.466,1.712,19.702,13.845,0.638,1,0.965,0,0.908,0.140,93.803,1.507,0.986
506,1,506,3797.891,1161.495,3480.882,3540.312,204.860,209.955,73.540,57.348,57.689,66.573,70.051,57.689,1.214,16.992,12.057,0.479,1,0.983,0,1.000,0.158,139.425,1.456,0.948
507,1,507,4482.946,1166.032,3811.990,3905.380,219.522,223.483,82.104,51.508,53.727,69.668,82.413,51.550,1.599,17.365,12.642,0.581,1,0.976,0,0.994,0.147,134.402,1.493,0.966
508,1,508,591.901,1174.766,3472.392,3599.741,216.865,221.435,87.413,53.179,53.727,66.492,75.981,55.438,1.371,16.012,13.544,0.637,1,0.965,0,0.928,0.152,115.831,1.463,0.965
509,1,509,4849.537,1178.579,5679.781,5798.640,265.629,269.032,97.904,75.758,75.981,85.040,87.413,75.758,1.154,21.382,12.423,0.434,1,0.980,0,1.000,0.137,122.677,1.619,0.965
510,1,510,1003.013,1211.713,13677.319,13948.998,419.522,426.030,152.910,106.626,107.137,131.964,150.419,107.137,1.404,32.602,12.868,0.555,1,0.981,0,0.977,0.143,50.791,1.714,0.998
511,1,511,1611.585,1169.078,3005.444,3124.304,192.483,197.874,67.960,56.524,53.727,61.860,61.189,58.275,1.050,15.614,12.327,0.372,1,0.962,0,1.000,0.162,27.426,1.413,0.953
512,1,512,5251.967,1184.474,5306.223,5535.451,266.585,269.244,95.267,70.463,68.209,82.195,87.413,72.844,1.200,19.904,13.393,0.458,1,0.959,0,0.938,0.131,79.439,1.609,0.965
513,1,513,2211.184,1185.116,4966.624,5178.873,260.478,261.524,100.598,64.387,65.153,79.522,88.762,66.571,1.333,19.067,13.661,0.555,1,0.959,0,0.920,0.112,3.916,1.487,0.992
514,1,514,5390.776,1206.611,9372.911,9721.000,353.730,354.218,128.006,91.823,88.762,109.243,120.349,93.966,1.281,26.497,13.350,0.536,1,0.964,0,0.941,0.095,21.446,1.593,0.992
515,1,515,3667.355,1227.683,15214.001,17166.691,492.587,479.818,174.266,123.105,117.854,139.180,145.688,133.684,1.090,30.886,15.949,0.456,0.974,0.886,0,0.788,0.159,26.087,1.750,0.999
516,1,516,4177.286,1222.450,9950.228,10306.807,365.734,369.320,128.006,103.712,99.068,112.557,113.786,102.148,1.114,27.206,13.443,0.308,1,0.965,0,0.935,0.130,58.684,1.599,0.993
517,1,517,139.057,1211.788,8065.458,8286.197,326.107,328.836,116.039,83.649,82.413,101.337,115.268,82.052,1.405,24.733,13.185,0.518,1,0.973,0,0.953,0.127,165.913,1.633,0.991
518,1,518,420.467,1200.312,5170.383,5416.592,262.681,266.890,99.110,67.016,64.103,81.137,87.849,67.584,1.300,19.683,13.345,0.534,1,0.955,0,0.942,0.144,174.509,1.590,0.961
519,1,519,5609.917,1232.033,10705.835,10943.553,368.765,372.432,128.635,110.714,104.246,116.752,111.525,109.100,1.022,29.032,12.702,0.303,1,0.978,0,0.989,0.131,105.312,1.632,0.995
520,1,520,2392.126,1215.622,4075.179,4185.548,234.103,238.559,85.696,64.103,58.566,72.032,81.585,64.103,1.273,17.408,13.448,0.509,1,0.974,0,0.934,0.149,112.679,1.511,0.963
521,1,521,5133.854,1196.795,3277.123,3345.043,213.625,216.976,89.761,46.620,46.983,64.595,87.413,46.620,1.875,15.341,13.925,0.695,1,0.980,0,0.902,0.143,9.141,1.458,0.959
522,1,522,30.448,1212.540,2682.826,2818.665,190.862,193.044,68.767,51.402,48.055,58.446,66.444,52.528,1.265,14.056,13.578,0.491,1,0.952,0,0.925,0.134,101.299,1.367,0.951
523,1,523,312.383,1226.612,10340.766,10646.405,371.632,375.716,140.647,89.267,87.413,114.744,138.058,88.186,1.566,27.825,13.356,0.612,1,0.971,0,0.941,0.133,7.449,1.716,0.994
524,1,524,3333.828,1219.883,5382.632,5569.411,264.674,264.399,95.267,75.758,75.758,82.785,82.052,77.420,1.060,20.337,13.014,0.430,0.999,0.966,0,0.966,0.092,157.230,1.612,0.965
525,1,525,5482.122,1213.298,3362.023,3463.902,201.911,204.538,74.628,57.689,59.429,65.427,64.103,61.189,1.048,16.651,12.126,0.451,1,0.971,0,1.000,0.138,46.200,1.458,0.950
526,1,526,1342.465,1241.380,7657.940,7878.679,318.963,319.949,122.931,83.396,83.437,98.744,110.723,87.413,1.267,24.009,13.285,0.552,1,0.972,0,0.946,0.107,115.894,1.622,0.991
527,1,527,2076.192,1268.852,19586.329,19866.497,507.249,510.106,187.230,139.860,136.044,157.918,180.653,139.860,1.292,38.613,13.137,0.500,1,0.986,0,0.957,0.118,75.326,1.824,0.999
528,1,528,4557.744,1233.878,5781.660,6010.889,289.720,294.006,121.717,62.885,65.153,85.799,121.437,61.466,1.976,19.956,14.518,0.706,1,0.962,0,0.866,0.141,131.257,1.532,0.988
529,1,529,1456.253,1227.165,4847.765,4941.154,241.911,245.770,85.696,70.027,70.414,78.564,82.927,70.051,1.184,20.039,12.072,0.387,1,0.981,0,1.000,0.143,32.210,1.567,0.966
530,1,530,1625.362,1218.935,3319.573,3404.472,205.816,211.665,79.263,51.177,52.448,65.012,79.155,52.528,1.507,16.129,12.761,0.609,1,0.975,0,0.985,0.163,14.748,1.444,0.961
531,1,531,4734.117,1249.399,5637.331,5790.150,277.343,282.347,114.789,60.813,62.764,84.721,114.270,58.999,1.937,20.326,13.645,0.684,1,0.974,0,0.921,0.147,71.052,1.521,0.985
532,1,532,664.735,1218.773,1502.722,1536.682,130.385,133.200,46.070,39.146,41.207,43.742,40.793,40.793,1.000,11.525,11.313,0.315,1,0.978,0,1.000,0.153,130.339,1.235,0.861
533,1,533,4951.685,1258.923,9398.381,9636.100,364.487,364.766,145.162,86.003,86.632,109.391,138.211,89.381,1.546,25.785,14.136,0.632,1,0.975,0,0.889,0.088,123.356,1.599,0.994
534,1,534,5758.653,1262.901,12310.436,12590.605,405.152,406.736,151.122,111.522,108.398,125.196,137.812,116.623,1.182,30.385,13.334,0.522,1,0.978,0,0.942,0.111,17.057,1.675,0.998
535,1,535,1258.663,1238.356,3175.244,3328.063,204.487,208.967,74.685,52.448,52.448,63.583,69.930,52.448,1.333,15.528,13.169,0.557,1,0.954,0,0.954,0.154,4.175,1.435,0.966
536,1,536,3759.278,1256.857,5696.761,6214.648,294.953,297.584,116.550,67.991,70.172,85.167,115.379,70.051,1.647,19.314,15.271,0.666,1,0.917,0,0.823,0.128,47.582,1.467,0.993
537,1,537,615.242,1232.466,1876.280,1918.730,151.527,155.988,51.878,45.327,41.207,48.877,49.534,46.620,1.062,12.382,12.237,0.288,1,0.978,0,1.000,0.164,151.988,1.271,0.949
538,1,538,2503.041,1236.139,2003.630,2080.039,154.103,157.122,52.528,46.151,46.620,50.508,47.432,44.093,1.076,13.002,11.852,0.121,1,0.963,0,1.000,0.150,134.440,1.283,0.948
539,1,539,2258.509,1257.730,8447.506,8591.836,327.063,331.028,117.457,87.413,88.186,103.710,110.723,87.413,1.267,25.828,12.663,0.473,1,0.983,0,0.992,0.136,179.908,1.652,0.991
540,1,540,764.774,1274.065,9500.261,9746.470,344.965,350.088,121.263,104.246,99.068,109.982,107.966,105.057,1.028,27.540,12.526,0.323,1,0.975,0,1.000,0.141,140.259,1.586,0.993
541,1,541,4085.613,1343.537,24994.431,25571.748,610.385,610.028,247.274,145.105,144.282,178.393,231.088,146.646,1.576,40.949,14.906,0.616,0.999,0.977,0,0.843,0.085,115.927,1.716,0.998
542,1,542,5172.140,1252.238,4847.765,5034.544,249.347,251.247,84.700,72.350,70.414,78.564,75.758,72.844,1.040,19.442,12.825,0.229,1,0.963,0,0.980,0.124,14.290,1.569,0.966
